,id,author_id,rank
6548,2532812.0,2853930,1
6549,2532812.0,2226184,2
6550,2532812.0,40652568,3
6551,2532812.0,148418515,4
6552,2532812.0,46404245,5
6553,2532812.0,145794475,6
6554,2532812.0,50041584,7
6555,2532812.0,2041572,8
6556,2532812.0,143877766,9
6557,2532812.0,118557028,10
6558,2532812.0,3307666,11
6559,2532812.0,37659976,12
6560,2532812.0,2586532,13
6561,2532812.0,3280645,14
6562,2532812.0,1402884219,15
6563,2532812.0,5296167,16
6564,2532812.0,1932333,17
6565,2532812.0,2397783,18
6566,2532812.0,2928128,19
6567,2532812.0,30450982,20
6568,2532812.0,84173809,21
6569,2532812.0,2101868,22
6570,2532812.0,2594021,23
6571,2532812.0,40339478,24
6572,2532812.0,144365613,25
6573,2532812.0,2573548,26
6574,2532812.0,39573341,27
6575,2532812.0,2306998,28
6576,2532812.0,8527039,29
6577,2532812.0,145133658,30
6578,2532812.0,1397906835,31
6579,2532812.0,123786459,32
6580,2532812.0,2867915,33
6581,2532812.0,2485286,34
6582,2532812.0,40035765,35
6583,2532812.0,48603291,36
6584,2532812.0,50300061,37
6585,2532812.0,2877159,38
6586,2532812.0,1753607,39
6587,2532812.0,82673673,40
6588,2532812.0,1899014,41
6589,2532812.0,2915283,42
6590,2532812.0,153769452,43
6591,2532812.0,10729353,44
6592,2532812.0,88159628,45
6593,2532812.0,31571540,46
6594,2532812.0,36851933,47
6595,2532812.0,31090586,48
6596,2532812.0,2051684,49
6597,2532812.0,46572578,50
6598,2532812.0,1808026,51
6599,2532812.0,49922914,52
6600,2532812.0,152772983,53
6601,2532812.0,1823699,54
6602,2532812.0,49354098,55
6603,2532812.0,49560189,56
6604,2532812.0,152820903,57
6605,2532812.0,46436922,58
6606,2532812.0,94318660,59
6607,2532812.0,1861117,60
6608,2532812.0,2354976,61
6609,2532812.0,144595481,62
6610,2532812.0,50527482,63
6611,2532812.0,119418669,64
6612,2532812.0,2598320,65
6613,2532812.0,48490496,66
6614,2532812.0,47651851,67
6615,2532812.0,2772743,68
6616,2532812.0,114394892,69
6617,2532812.0,2912616,70
6618,2532812.0,145656470,71
6619,2532812.0,144111324,72
6620,2532812.0,102772631,73
6621,2532812.0,2476012,74
6622,2532812.0,1757574,75
6623,2532812.0,2091968,76
6624,2532812.0,1399927417,77
6625,2532812.0,1982279,78
6626,2532812.0,1777496,79
6627,2532812.0,2602397,80
6628,2532812.0,2033829,81
6629,2532812.0,3264040,82
6630,2532812.0,143838359,83
6631,2532812.0,2180067,84
6632,2532812.0,2888703,85
6633,2532812.0,2197651,86
6634,2532812.0,3249230,87
6635,2532812.0,2018268,88
6636,2532812.0,144144148,89
6637,2532812.0,1398355030,90
6638,2532812.0,49845001,91
6639,2532812.0,145347475,92
6640,2532812.0,2532812,93
6641,3013567.0,23310300,1
6642,3013567.0,3360120,2
6643,3013567.0,3013567,3
6644,7003319.0,40613145,1
6645,7003319.0,6793584,2
6646,7003319.0,3624298,3
6647,7003319.0,7003319,4
6648,40868287.0,2136577,2
6649,40868287.0,48310008,3
6650,40868287.0,1714772,4
6651,40868287.0,40868287,5
6652,38899257.0,39988426,1
6653,38899257.0,3270239,2
6654,38899257.0,2049838,3
6655,38899257.0,37520559,4
6656,38899257.0,144305247,5
6657,38899257.0,143827153,6
6658,38899257.0,144734543,7
6659,38899257.0,38899257,8
6660,144217709.0,9578842,1
6661,144217709.0,144399413,2
6662,144217709.0,144217709,3
6663,1701766.0,143953232,1
6664,1701766.0,1703866,2
6665,1701766.0,1726430,3
6666,1701766.0,1701766,4
6667,145671173.0,2530888,1
6668,145671173.0,1699704,2
6669,145671173.0,6804892,3
6670,145671173.0,145671173,4
6671,2197641.0,39243740,1
6672,2197641.0,2057788,2
6673,2197641.0,1740893,3
6674,2197641.0,145434248,4
6675,2197641.0,1698205,5
6676,2197641.0,2197641,6
6677,1680763.0,3086775,1
6678,1680763.0,1680763,2
6679,143648309.0,40414175,1
6680,143648309.0,1934462,2
6681,143648309.0,46773144,3
6682,143648309.0,1698471,4
6683,143648309.0,143648309,5
6684,48411245.0,9341294,1
6685,48411245.0,48411245,2
6686,31744099.0,49943086,1
6687,31744099.0,1396199128,2
6688,31744099.0,31744099,3
6689,145193818.0,39374345,1
6690,145193818.0,145193818,2
6691,35193087.0,1702117,1
6692,35193087.0,35193087,2
6693,1783110.0,49227522,1
6694,1783110.0,144846212,2
6695,1783110.0,1783110,3
6696,144930075.0,34969068,1
6697,144930075.0,144930075,2
6698,144093492.0,3024145,1
6699,144093492.0,1775978,2
6700,144093492.0,145784076,3
6701,144093492.0,1714915,4
6702,144093492.0,46573743,5
6703,144093492.0,144093492,6
6704,1775517.0,1681722,1
6705,1775517.0,2365146,2
6706,1775517.0,2822732,3
6707,1775517.0,33747020,4
6708,1775517.0,2193323,5
6709,1775517.0,1775517,6
6710,39711009.0,3167480,1
6711,39711009.0,39711009,2
6712,2679804.0,144885069,1
6713,2679804.0,2679804,2
6714,3206694.0,1699020,1
6715,3206694.0,1806106,2
6716,3206694.0,145933933,3
6717,3206694.0,49465407,4
6718,3206694.0,144172480,5
6719,3206694.0,3173284,6
6720,3206694.0,153604313,7
6721,3206694.0,3206694,8
6722,144442279.0,3291735,1
6723,144442279.0,145703654,2
6724,144442279.0,48388797,3
6725,144442279.0,144442279,4
6726,152772607.0,46446945,1
6727,152772607.0,152772607,2
6728,143880621.0,2886725,1
6729,143880621.0,1854999,2
6730,143880621.0,143880621,3
6731,2538701.0,31588159,1
6732,2538701.0,1738748,2
6733,2538701.0,1692087,3
6734,2538701.0,2538701,4
6735,50295995.0,1692609,1
6736,50295995.0,47571885,2
6737,50295995.0,1717179,3
6738,50295995.0,50295995,4
6739,1708836.0,1704629,1
6740,1708836.0,1716666,2
6741,1708836.0,1715779,3
6742,1708836.0,144833076,4
6743,1708836.0,1708836,5
6744,2776392.0,35174179,1
6745,2776392.0,10720158,2
6746,2776392.0,47849542,3
6747,2776392.0,2776392,4
6748,3408909.0,12909814,1
6749,3408909.0,4468621,2
6750,3408909.0,5467144,3
6751,3408909.0,9660428,4
6752,3408909.0,38037820,5
6753,3408909.0,3441668,6
6754,3408909.0,2076668,7
6755,3408909.0,3408909,8
6756,144337552.0,143959165,1
6757,144337552.0,49507231,2
6758,144337552.0,1733236,3
6759,144337552.0,2241914,4
6760,144337552.0,144337552,5
6761,144713668.0,81474456,1
6762,144713668.0,2845565,2
6763,144713668.0,1403405482,3
6764,144713668.0,144713668,4
6765,2704852.0,3104076,1
6766,2704852.0,2438403,2
6767,2704852.0,145970007,3
6768,2704852.0,2704852,4
6769,1728108.0,48826627,1
6770,1728108.0,1728108,2
6771,1806083.0,3311502,1
6772,1806083.0,1806083,2
6773,39496534.0,34956350,1
6774,39496534.0,1923624,2
6775,39496534.0,2407775,3
6776,39496534.0,39496534,4
6777,145057418.0,50663909,1
6778,145057418.0,1780833,2
6779,145057418.0,1767272,3
6780,145057418.0,9106757,4
6781,145057418.0,145057418,5
6782,49959210.0,1695689,1
6783,49959210.0,1689108,2
6784,49959210.0,49959210,3
6785,3734575.0,1789916,1
6786,3734575.0,1684168,2
6787,3734575.0,3734575,3
6788,143653681.0,143953684,25
6789,143653681.0,35370244,26
6790,143653681.0,143653681,27
6791,1689108.0,2563432,1
6792,1689108.0,1701686,2
6793,1689108.0,1689108,3
6794,145341374.0,2100612,7
6795,145341374.0,3035541,8
6796,145341374.0,145341374,9
6797,1685771.0,2583391,10
6798,1685771.0,1864353,11
6799,1685771.0,1685771,12
6800,1743469.0,145357803,1
6801,1743469.0,35955224,2
6802,1743469.0,2433617,3
6803,1743469.0,47474380,4
6804,1743469.0,143909715,5
6805,1743469.0,1743469,6
6806,2918378.0,1701298,1
6807,2918378.0,2918378,2
6808,4769561.0,2936466,1
6809,4769561.0,4769561,2
6810,1705458.0,1705458,1
6811,38041020.0,1733618,1
6812,38041020.0,3280697,2
6813,38041020.0,38041020,3
6814,144374926.0,3119803,3
6815,144374926.0,3222840,4
6816,144374926.0,1830653,5
6817,144374926.0,144374926,6
6818,71976372.0,2269051,1
6819,71976372.0,1695268,2
6820,71976372.0,71976372,3
6821,145464035.0,33304919,1
6822,145464035.0,1732921,2
6823,145464035.0,1782972,3
6824,145464035.0,143803348,4
6825,145464035.0,145464035,5
6826,2976354.0,34894428,1
6827,2976354.0,3174879,2
6828,2976354.0,144576277,3
6829,2976354.0,2976354,4
6830,1778947.0,1761846,1
6831,1778947.0,2821984,2
6832,1778947.0,1778947,3
6833,1693663.0,1693663,1
6834,1757347.0,145934576,1
6835,1757347.0,144105633,2
6836,1757347.0,145509127,3
6837,1757347.0,1757347,4
6838,1398698616.0,40142990,1
6839,1398698616.0,1717580,2
6840,1398698616.0,1398698616,3
6841,2243689.0,1709793,5
6842,2243689.0,2243689,6
6843,1747132.0,2605570,1
6844,1747132.0,1747132,2
6845,9359924.0,9359924,1
6846,145220756.0,145220756,1
6847,144591973.0,9057678,1
6848,144591973.0,37362607,2
6849,144591973.0,32938458,3
6850,144591973.0,144591973,4
6851,40560020.0,2719738,1
6852,40560020.0,153028998,2
6853,40560020.0,46872355,3
6854,40560020.0,40560020,4
6855,145106742.0,145106742,1
6856,143759039.0,1748781,1
6857,143759039.0,1694913,2
6858,143759039.0,145952810,3
6859,143759039.0,145579751,4
6860,143759039.0,143759039,5
6861,37973754.0,120854805,1
6862,37973754.0,37973754,2
6863,145967056.0,144473306,4
6864,145967056.0,1727814,5
6865,145967056.0,145967056,6
6866,145967056.0,33821409,7
6867,145967056.0,1691471,8
6868,145967056.0,3047781,9
6869,145967056.0,1679559,10
6870,145967056.0,145967056,11
6871,1730940.0,1800302,1
6872,1730940.0,2019020,2
6873,1730940.0,36591125,3
6874,1730940.0,1730940,4
6875,1726587.0,3086498,1
6876,1726587.0,1726587,2
6877,2076612.0,1706859,1
6878,2076612.0,46270938,2
6879,2076612.0,48328697,3
6880,2076612.0,2076612,4
6881,144047524.0,2857812,1
6882,144047524.0,2938360,2
6883,144047524.0,144047524,3
6884,143998340.0,2172573,1
6885,143998340.0,144681656,2
6886,143998340.0,1766733,3
6887,143998340.0,143998340,4
6888,1718253.0,145211788,1
6889,1718253.0,1731757,2
6890,1718253.0,144809241,3
6891,1718253.0,1718253,4
6892,1786183.0,1704822,1
6893,1786183.0,1786183,2
6894,3003034.0,2364737,1
6895,3003034.0,2243689,2
6896,3003034.0,3003034,3
6897,145604260.0,1813796,1
6898,145604260.0,145604260,2
6899,46593088.0,2097572,1
6900,46593088.0,22333066,2
6901,46593088.0,47386660,3
6902,46593088.0,144160764,4
6903,46593088.0,46593088,5
6904,1697126.0,1780194,1
6905,1697126.0,1746269,2
6906,1697126.0,1697126,3
6907,1702212.0,1743709,1
6908,1702212.0,40428703,2
6909,1702212.0,143666627,3
6910,1702212.0,144344283,4
6911,1702212.0,1746961,5
6912,1702212.0,1702212,6
6913,145216927.0,3330756,1
6914,145216927.0,35106864,2
6915,145216927.0,145216927,3
6916,6955999.0,2174964,1
6917,6955999.0,41131768,2
6918,6955999.0,1859486,3
6919,6955999.0,2139431,4
6920,6955999.0,3000984,5
6921,6955999.0,2521776,6
6922,6955999.0,66506222,7
6923,6955999.0,50248285,8
6924,6955999.0,50490213,9
6925,6955999.0,6955999,10
6926,29671011.0,3220026,1
6927,29671011.0,1898212,2
6928,29671011.0,145961253,3
6929,29671011.0,144911519,4
6930,29671011.0,35858076,5
6931,29671011.0,144518472,6
6932,29671011.0,2960223,7
6933,29671011.0,22813032,8
6934,29671011.0,2936383,9
6935,29671011.0,29671011,10
6936,1942018.0,38729790,1
6937,1942018.0,2633065,2
6938,1942018.0,1693023,3
6939,1942018.0,1942018,4
6940,1680768.0,2852601,1
6941,1680768.0,2248421,2
6942,1680768.0,1680768,3
6943,1770842.0,1750145,1
6944,1770842.0,1770842,2
6945,5597426.0,2120871,9
6946,5597426.0,145701240,10
6947,5597426.0,5597426,11
6948,50118130.0,2240134,1
6949,50118130.0,41151701,2
6950,50118130.0,145527707,3
6951,50118130.0,145823372,4
6952,50118130.0,50118130,5
6953,145505204.0,2412801,1
6954,145505204.0,1705408,2
6955,145505204.0,145406421,3
6956,145505204.0,1720776,4
6957,145505204.0,1697755,5
6958,145505204.0,50025444,6
6959,145505204.0,145505204,7
6960,34911957.0,34911957,1
6961,2131127.0,2624289,1
6962,2131127.0,144055676,2
6963,2131127.0,2131127,3
6964,1701800.0,1711979,1
6965,1701800.0,1701800,2
6966,50099013.0,145624000,1
6967,50099013.0,144539424,2
6968,50099013.0,143618654,3
6969,50099013.0,50099013,4
6970,144926874.0,3260959,1
6971,144926874.0,145829235,2
6972,144926874.0,47622445,3
6973,144926874.0,144926874,4
6974,4346236.0,3312173,1
6975,4346236.0,143960553,2
6976,4346236.0,144558659,3
6977,4346236.0,3958124,4
6978,4346236.0,4346236,5
6979,39605495.0,145994651,1
6980,39605495.0,49844598,2
6981,39605495.0,39605495,3
6982,145715498.0,2242245,11
6983,145715498.0,144561919,12
6984,145715498.0,98177816,13
6985,145715498.0,49705358,14
6986,145715498.0,38485867,15
6987,145715498.0,2338254,16
6988,145715498.0,48209086,17
6989,145715498.0,2809250,18
6990,145715498.0,145715498,19
6991,145880336.0,2288745,1
6992,145880336.0,1793507,2
6993,145880336.0,3296126,3
6994,145880336.0,145880336,4
6995,2831571.0,1735300,1
6996,2831571.0,2831571,2
6997,145902742.0,2909406,1
6998,145902742.0,2824966,2
6999,145902742.0,145126412,3
7000,145902742.0,145902742,4
7001,1707625.0,1388404108,5
7002,1707625.0,1702139,6
7003,1707625.0,1707625,7
7004,50295995.0,47571885,5
7005,50295995.0,2476765,6
7006,50295995.0,31843833,7
7007,50295995.0,50295995,8
7008,144076869.0,2836372,1
7009,144076869.0,2812708,2
7010,144076869.0,144076869,3
7011,49404233.0,145499468,4
7012,49404233.0,11955007,5
7013,49404233.0,50812138,6
7014,49404233.0,49404233,7
7015,4629805.0,48689907,1
7016,4629805.0,143900838,2
7017,4629805.0,2190725,3
7018,4629805.0,50487979,4
7019,4629805.0,48803924,5
7020,4629805.0,4629805,6
7021,1387864952.0,2441683,1
7022,1387864952.0,1808354,2
7023,1387864952.0,3311502,3
7024,1387864952.0,1387864952,4
7025,2167497.0,2289129,1
7026,2167497.0,144714745,2
7027,2167497.0,152869139,3
7028,2167497.0,31794248,4
7029,2167497.0,1940665,5
7030,2167497.0,2219137,6
7031,2167497.0,2167497,7
7032,145810641.0,2281934,1
7033,145810641.0,20027316,2
7034,145810641.0,47654820,3
7035,145810641.0,50046003,4
7036,145810641.0,145810641,5
7037,1694268.0,2132446,1
7038,1694268.0,5190351,2
7039,1694268.0,1694268,3
7040,145518141.0,2271835,1
7041,145518141.0,2964885,2
7042,145518141.0,1908061,3
7043,145518141.0,145518141,4
7044,2212326.0,3007840,1
7045,2212326.0,8057058,2
7046,2212326.0,146749348,3
7047,2212326.0,37822100,4
7048,2212326.0,48371596,5
7049,2212326.0,144121178,6
7050,2212326.0,8237735,7
7051,2212326.0,2585065,8
7052,2212326.0,3007173,9
7053,2212326.0,3325139,10
7054,2212326.0,153134122,11
7055,2212326.0,3303839,12
7056,2212326.0,144290544,13
7057,2212326.0,2212326,14
7058,18997752.0,3313676,1
7059,18997752.0,1956338,2
7060,18997752.0,1794772,3
7061,18997752.0,1680620,4
7062,18997752.0,2462564,5
7063,18997752.0,1788970,6
7064,18997752.0,18997752,7
7065,30671031.0,153125682,1
7066,30671031.0,30671031,2
7067,1735257.0,144839077,1
7068,1735257.0,144826390,2
7069,1735257.0,1795291,3
7070,1735257.0,31064779,4
7071,1735257.0,1735257,5
7072,48004138.0,2319608,7
7073,48004138.0,3355264,8
7074,48004138.0,48004138,9
7075,1687193.0,1401895968,1
7076,1687193.0,46578210,2
7077,1687193.0,2123419,3
7078,1687193.0,1687193,4
7079,47067367.0,144317536,1
7080,47067367.0,47067367,2
7081,2641718.0,1788384,1
7082,2641718.0,145768617,2
7083,2641718.0,2641718,3
7084,2888671.0,2743563,1
7085,2888671.0,143753918,2
7086,2888671.0,2888671,3
7087,1750780.0,1750780,4
7088,1775225.0,3060566,1
7089,1775225.0,32638754,2
7090,1775225.0,1734591,3
7091,1775225.0,1775225,4
7092,1690177.0,35193191,1
7093,1690177.0,2411934,2
7094,1690177.0,1690177,3
7095,47613977.0,7430051,1
7096,47613977.0,32546788,2
7097,47613977.0,47247314,3
7098,47613977.0,47613977,4
7099,144661259.0,3005541,1
7100,144661259.0,1795639,2
7101,144661259.0,144661259,3
7102,49460106.0,2920590,1
7103,49460106.0,48615813,2
7104,49460106.0,1726733,3
7105,49460106.0,49460106,4
7106,1890315.0,1740158,1
7107,1890315.0,1787961,2
7108,1890315.0,1890315,3
7109,144137405.0,48390827,1
7110,144137405.0,144441675,2
7111,144137405.0,2270919,3
7112,144137405.0,144137405,4
7113,1734119.0,1907261,1
7114,1734119.0,1783028,2
7115,1734119.0,1734119,3
7116,144753097.0,145467801,1
7117,144753097.0,2207677,2
7118,144753097.0,144753097,3
7119,143653681.0,40250403,28
7120,143653681.0,1720987,29
7121,143653681.0,2480239,30
7122,143653681.0,33221685,31
7123,143653681.0,1737218,32
7124,143653681.0,143653681,33
7125,1726211.0,19570624,1
7126,1726211.0,1679246,2
7127,1726211.0,1726211,3
7128,1737202.0,1688711,1
7129,1737202.0,1775709,2
7130,1737202.0,1737202,3
7131,152946123.0,1884353,1
7132,152946123.0,1802940,2
7133,152946123.0,2683150,3
7134,152946123.0,2176539,4
7135,152946123.0,2438940,5
7136,152946123.0,2446793,6
7137,152946123.0,2226580,7
7138,152946123.0,2991780,8
7139,152946123.0,2803495,9
7140,152946123.0,2202381,10
7141,152946123.0,3292782,11
7142,152946123.0,3213868,12
7143,152946123.0,1761064,13
7144,152946123.0,89787812,14
7145,152946123.0,1804349,15
7146,152946123.0,35250885,16
7147,152946123.0,152946123,17
7148,144890574.0,145269114,1
7149,144890574.0,145798498,2
7150,144890574.0,144890574,3
7151,4881881.0,3046220,1
7152,4881881.0,1873505,2
7153,4881881.0,39961474,3
7154,4881881.0,47103279,4
7155,4881881.0,4881881,5
7156,143837016.0,40414662,7
7157,143837016.0,3157468,8
7158,143837016.0,1975427,9
7159,143837016.0,79406746,10
7160,143837016.0,1784306,11
7161,143837016.0,143837016,12
7162,1967937.0,1967937,1
7163,145944062.0,3348059,1
7164,145944062.0,2239038,2
7165,145944062.0,144697306,3
7166,145944062.0,2637463,4
7167,145944062.0,3320229,5
7168,145944062.0,1848327,6
7169,145944062.0,2481140,7
7170,145944062.0,36212352,8
7171,145944062.0,39924758,9
7172,145944062.0,31045974,10
7173,145944062.0,143937701,11
7174,145944062.0,2590022,12
7175,145944062.0,145944062,13
7176,12650221.0,2679337,1
7177,12650221.0,2540936,2
7178,12650221.0,3213397,3
7179,12650221.0,12650221,4
7180,1738441.0,1704039,1
7181,1738441.0,1706552,2
7182,1738441.0,143884206,3
7183,1738441.0,1738441,4
7184,2254952.0,48387236,1
7185,2254952.0,38297453,2
7186,2254952.0,1713868,3
7187,2254952.0,2254952,4
7188,3115414.0,4072741,1
7189,3115414.0,11579914,2
7190,3115414.0,144155256,3
7191,3115414.0,145500336,4
7192,3115414.0,46933412,5
7193,3115414.0,3115414,6
7194,3412119.0,143864026,1
7195,3412119.0,2631046,2
7196,3412119.0,50368662,3
7197,3412119.0,37458194,4
7198,3412119.0,2861610,5
7199,3412119.0,1691485,6
7200,3412119.0,3754662,7
7201,3412119.0,1919521,8
7202,3412119.0,32247355,9
7203,3412119.0,144673122,10
7204,3412119.0,1773584,11
7205,3412119.0,144929935,12
7206,3412119.0,6604035,13
7207,3412119.0,97146519,14
7208,3412119.0,153353859,15
7209,3412119.0,144469205,16
7210,3412119.0,34768262,17
7211,3412119.0,145168273,18
7212,3412119.0,1706813,19
7213,3412119.0,48552059,20
7214,3412119.0,122250084,21
7215,3412119.0,3412119,22
7216,37991449.0,37991449,1
7217,28552618.0,1718742,1
7218,28552618.0,1981204,2
7219,28552618.0,1781063,3
7220,28552618.0,3058699,4
7221,28552618.0,28552618,5
7222,32713600.0,32713600,1
7223,1388340317.0,37613946,1
7224,1388340317.0,47994761,2
7225,1388340317.0,143903890,3
7226,1388340317.0,1788509,4
7227,1388340317.0,2729761,5
7228,1388340317.0,1388340317,6
7229,50594282.0,2132096,1
7230,50594282.0,3066140,2
7231,50594282.0,144187147,3
7232,50594282.0,50594282,4
7233,1807967.0,3303335,1
7234,1807967.0,2763427,2
7235,1807967.0,1693638,3
7236,1807967.0,1807967,4
7237,1759215.0,39985527,1
7238,1759215.0,40322210,2
7239,1759215.0,1759215,3
7240,1694557.0,144291579,1
7241,1694557.0,25106675,2
7242,1694557.0,46448389,3
7243,1694557.0,49794468,4
7244,1694557.0,1694557,5
7245,2909074.0,1695604,1
7246,2909074.0,143859610,2
7247,2909074.0,1939477,3
7248,2909074.0,2909074,4
7249,1412809450.0,1407923153,1
7250,1412809450.0,1409142516,2
7251,1412809450.0,83981489,3
7252,1412809450.0,7882876,4
7253,1412809450.0,1412809450,5
7254,1808594.0,1926599,1
7255,1808594.0,3459979,2
7256,1808594.0,145902559,3
7257,1808594.0,1808594,4
7258,1750032.0,34317521,5
7259,1750032.0,29885539,6
7260,1750032.0,3311176,7
7261,1750032.0,2472784,8
7262,1750032.0,144530010,9
7263,1750032.0,1750032,10
7264,1716440.0,3376893,20
7265,1716440.0,143708905,21
7266,1716440.0,1760470,22
7267,1716440.0,34085289,23
7268,1716440.0,1687161,24
7269,1716440.0,2404928,25
7270,1716440.0,145596465,26
7271,1716440.0,1750032,27
7272,1716440.0,1726246,28
7273,1716440.0,3326762,29
7274,1716440.0,143711382,30
7275,1716440.0,1716440,31
7276,1398538814.0,2153304,1
7277,1398538814.0,37940861,2
7278,1398538814.0,145490677,3
7279,1398538814.0,3142068,4
7280,1398538814.0,1869645,5
7281,1398538814.0,7703741,6
7282,1398538814.0,1398538823,7
7283,1398538814.0,49836872,8
7284,1398538814.0,1952597,9
7285,1398538814.0,39622899,10
7286,1398538814.0,2752152,11
7287,1398538814.0,145379175,12
7288,1398538814.0,46642124,13
7289,1398538814.0,48498144,14
7290,1398538814.0,1399919938,15
7291,1398538814.0,152504020,16
7292,1398538814.0,1715519,17
7293,1398538814.0,35347465,18
7294,1398538814.0,1796625,19
7295,1398538814.0,1398539143,20
7296,1398538814.0,1398538814,21
7297,1680674.0,3352649,1
7298,1680674.0,1733096,2
7299,1680674.0,1770270,3
7300,1680674.0,1680674,4
7301,48094161.0,3088916,1
7302,48094161.0,144438531,2
7303,48094161.0,1793178,3
7304,48094161.0,48390827,4
7305,48094161.0,1693070,5
7306,48094161.0,48094161,6
7307,36447840.0,36447840,1
7308,1741044.0,2486759,1
7309,1741044.0,2497230,2
7310,1741044.0,1741044,3
7311,2671627.0,2984744,1
7312,2671627.0,152956203,2
7313,2671627.0,74704717,3
7314,2671627.0,2671627,4
7315,143869744.0,3139708,1
7316,143869744.0,2262285,2
7317,143869744.0,3101757,3
7318,143869744.0,50027233,4
7319,143869744.0,143869744,5
7320,3345053.0,3407423,1
7321,3345053.0,3345053,2
7322,1791522.0,39000631,22
7323,1791522.0,2018385,23
7324,1791522.0,40068934,24
7325,1791522.0,3413086,25
7326,1791522.0,1801646,26
7327,1791522.0,1791522,27
7328,39000631.0,40068934,1
7329,39000631.0,39000631,2
7330,1806110.0,3087664,1
7331,1806110.0,1687377,2
7332,1806110.0,46813010,3
7333,1806110.0,3345053,4
7334,1806110.0,47661535,5
7335,1806110.0,1392325716,6
7336,1806110.0,1806110,7
7337,46350918.0,1751147,1
7338,46350918.0,46350918,2
7339,145708541.0,34894000,1
7340,145708541.0,145708541,2
7341,145287269.0,47056770,1
7342,145287269.0,143657570,2
7343,145287269.0,145358510,3
7344,145287269.0,1708419,4
7345,145287269.0,145287269,5
7346,1776002.0,144994780,1
7347,1776002.0,3087664,2
7348,1776002.0,2658218,3
7349,1776002.0,1712534,4
7350,1776002.0,33414637,5
7351,1776002.0,1776002,6
7352,1807669.0,3470347,1
7353,1807669.0,3326020,2
7354,1807669.0,1807669,3
7355,2993380.0,8333993,1
7356,2993380.0,50687682,2
7357,2993380.0,145330122,3
7358,2993380.0,2993380,4
7359,1738486.0,1759536,1
7360,1738486.0,8186037,2
7361,1738486.0,1738486,3
7362,1753407.0,3087664,1
7363,1753407.0,144994780,2
7364,1753407.0,144283633,3
7365,1753407.0,144694615,4
7366,1753407.0,144913779,5
7367,1753407.0,1768591,6
7368,1753407.0,1687377,7
7369,1753407.0,1753407,8
7370,3345053.0,3345053,3
7371,2018385.0,47113082,1
7372,2018385.0,24728470,2
7373,2018385.0,2330289,3
7374,2018385.0,2018385,4
7375,144797544.0,1398366544,1
7376,144797544.0,47661535,2
7377,144797544.0,144065088,3
7378,144797544.0,144797544,4
7379,1767467.0,1804661,1
7380,1767467.0,1767467,2
7381,1681867.0,8785050,1
7382,1681867.0,1681867,2
7383,144273110.0,145009642,1
7384,144273110.0,10345393,2
7385,144273110.0,144273110,3
7386,46459277.0,46459277,1
7387,145756354.0,3373845,1
7388,145756354.0,1403861641,2
7389,145756354.0,145756354,3
7390,66948689.0,1715706,1
7391,66948689.0,66436770,2
7392,66948689.0,40846310,3
7393,66948689.0,66948689,4
7394,26890708.0,2439766,1
7395,26890708.0,32481112,2
7396,26890708.0,48007237,3
7397,26890708.0,27001566,4
7398,26890708.0,26890708,5
7399,1753407.0,144994780,9
7400,1753407.0,3345053,10
7401,1753407.0,33414637,11
7402,1753407.0,144283633,12
7403,1753407.0,144331409,13
7404,1753407.0,31536802,14
7405,1753407.0,1753407,15
7406,2795420.0,144061836,1
7407,2795420.0,1721203,2
7408,2795420.0,35591612,3
7409,2795420.0,2795420,4
7410,34982555.0,1700850,1
7411,34982555.0,2502148,2
7412,34982555.0,1678684,3
7413,34982555.0,34982555,4
7414,1818987.0,1723984,1
7415,1818987.0,1818987,2
7416,1738407.0,23324357,1
7417,1738407.0,1738407,2
7418,1741044.0,34556711,4
7419,1741044.0,1741044,5
7420,3087664.0,1753407,1
7421,3087664.0,31536802,2
7422,3087664.0,144994780,3
7423,3087664.0,144283633,4
7424,3087664.0,33414637,5
7425,3087664.0,3087664,6
7426,1696305.0,2426363,1
7427,1696305.0,145016295,2
7428,1696305.0,1759654,3
7429,1696305.0,1739575,4
7430,1696305.0,1696305,5
7431,145087737.0,38769004,1
7432,145087737.0,143614807,2
7433,145087737.0,39292798,3
7434,145087737.0,46197142,4
7435,145087737.0,145087737,5
7436,35676012.0,35632313,1
7437,35676012.0,35276625,2
7438,35676012.0,35456381,3
7439,35676012.0,1713163,4
7440,35676012.0,35676012,5
7441,143671650.0,145093031,1
7442,143671650.0,143671650,2
7443,2192634.0,2750007,1
7444,2192634.0,50693419,2
7445,2192634.0,144083401,3
7446,2192634.0,2192634,4
7447,38773500.0,40337361,1
7448,38773500.0,145551594,2
7449,38773500.0,47987368,3
7450,38773500.0,38773500,4
7451,2018385.0,2018385,5
7452,47735253.0,1817667,1
7453,47735253.0,2642595,2
7454,47735253.0,26345484,3
7455,47735253.0,2678347,4
7456,47735253.0,47735253,5
7457,1796165.0,2537143,1
7458,1796165.0,3049275,2
7459,1796165.0,1796165,3
7460,2804674.0,1695604,1
7461,2804674.0,2225463,2
7462,2804674.0,2525786,3
7463,2804674.0,2804674,4
7464,1726246.0,1811683,10
7465,1726246.0,1726246,11
7466,104794235.0,49632120,1
7467,104794235.0,2851336,2
7468,104794235.0,145396806,3
7469,104794235.0,104794235,4
7470,145222658.0,8260074,1
7471,145222658.0,144614645,2
7472,145222658.0,145222658,3
7473,1867744.0,2764521,1
7474,1867744.0,1867744,2
7475,3203642.0,31629540,1
