author_id,gender
1969669,female
34767796,female
2809050,female
2173830,female
113937960,female
3147385,female
50013695,female
145065636,female
1678413,female
88162783,female
144423544,female
1708269,female
2736878,female
2679550,female
2333241,female
3130882,female
2703714,female
1953777,female
2703004,female
2807444,female
2687115,female
47058844,female
145361490,female
31958431,female
1765611,female
3259233,female
1710463,female
1703312,female
144070523,female
1742262,female
2294140,female
48143986,female
1735851,female
1705811,female
1736747,female
2323097,female
144729179,female
1397404270,female
152179862,female
3039414,female
1923360,female
47883186,female
2949307,female
3353628,female
1714998,female
31838118,female
9355543,female
2661654,female
2641540,female
1395014692,female
1725988,female
143958350,female
2824714,female
47667501,female
9398553,female
3451073,female
1799983,female
1713548,female
1784556,female
9446378,female
3154400,female
2027088,female
3167730,female
9240120,female
3065341,female
1405606508,female
144304346,female
3580235,female
1745628,female
2133299,female
49435313,female
144889396,female
2540160,female
1980325,female
2787239,female
2601677,female
33851288,female
108050114,female
145021087,female
2769218,female
69889866,female
73708950,female
143845593,female
2153073,female
2205245,female
2484212,female
48201668,female
1711826,female
2387132,female
145890198,female
2468093,female
48210854,female
144143701,female
1678380,female
1753746,female
3253232,female
145136558,female
35502555,female
2589043,female
1906407,female
144033145,female
1690576,female
1718715,female
1741928,female
29369369,female
1693721,female
1756707,female
2632005,female
1805230,female
144375744,female
30754431,female
70561257,female
48084878,female
35102006,female
1761847,female
1397689071,female
1809809,female
33330713,female
144810596,female
1732711,female
50403975,female
47681623,female
2292002,female
1737289,female
2038164,female
1771174,female
1819013,female
2932353,female
1734499,female
145037692,female
143838167,female
32809071,female
2352452,female
1397918766,female
1405191996,female
2351670,female
9096676,female
1967125,female
28395022,female
143982677,female
1810019,female
2953282,female
69441085,female
1908784,female
145520045,female
144922292,female
3125031,female
9210928,female
32890217,female
3178570,female
48571308,female
2488049,female
49522611,female
14695652,female
1398480714,female
152293451,female
143913978,female
144220460,female
2142377,female
38692591,female
2301985,female
2868779,female
32197260,female
34185923,female
9077801,female
144912487,female
46904824,female
3240139,female
1789380,female
3171675,female
2544906,female
48189907,female
2327773,female
33444423,female
144291242,female
2345870,female
11045624,female
2111089,female
2207407,female
2053404,female
1682788,female
48673706,female
31217405,female
47690784,female
2332647,female
1721828,female
1758489,female
9384140,female
143945669,female
1784619,female
144783356,female
9383711,female
40097344,female
1739939,female
1406451810,female
104486760,female
101146884,female
100474687,female
145927985,female
2162586,female
1409144877,female
145747556,female
69873731,female
47165043,female
1404084842,female
2448895,female
144082988,female
1743642,female
3334090,female
144046205,female
1787072,female
2001048,female
143760091,female
144490086,female
1785227,female
47077533,female
1403733827,female
2390929,female
8967928,female
1403649160,female
1405652743,female
2176190,female
46541848,female
144926253,female
1736305,female
2091955,female
33356475,female
1700564,female
1772066,female
145039964,female
34388993,female
3263940,female
1868448,female
1745628,female
145499675,female
51940742,female
2312532,female
29322907,female
143711382,female
1874630,female
3290944,female
1854323,female
145700052,female
3273348,female
2230757,female
1805320,female
2259350,female
1782400,female
1905673,female
3280762,female
2476710,female
2812334,female
39918741,female
1725844,female
47336427,female
3341847,female
50567246,female
1859356,female
1953432,female
1752154,female
2372333,female
31692780,female
1773450,female
2286514,female
1942202,female
145615234,female
144753455,female
34864836,female
1680609,female
2234342,female
2903226,female
1742295,female
1749035,female
1757339,female
1781828,female
143627859,female
8486075,female
145392603,female
1389035902,female
2001991,female
1712796,female
1771014,female
2989926,female
4365413,female
1711955,female
2253372,female
2142752,female
1398809862,female
1712884,female
144566264,female
145458253,female
145273965,female
144650834,female
1781722,female
120465955,female
1799571,female
145201071,female
144658632,female
2855839,female
3277776,female
145723141,female
2898430,female
47670681,female
2931830,female
1398828830,female
152925933,female
1413920930,female
1398828825,female
1397922687,female
1422135668,female
1403017686,female
1422135754,female
31598559,female
144973099,female
145478534,female
2156207,female
1398828832,female
1397850962,female
1397317865,female
92006026,female
2087232,female
4658889,female
144904164,female
50246583,female
1784851,female
1735976,female
2548606,female
2294140,female
1745628,female
1932534,female
2997094,female
3259233,female
2292819,female
1784556,female
2117286,female
144800322,female
32854920,female
50590570,female
87832340,female
115275151,female
5603602,female
143845108,female
47486247,female
47149594,female
3157121,female
2768275,female
49264112,female
2522899,female
2626931,female
52285627,female
3130868,female
1680577,female
2492557,female
1994458,female
40448872,female
1403051473,female
143781492,female
144422947,female
143874823,female
2697510,female
11043647,female
2803586,female
3337838,female
1706698,female
1770322,female
66962745,female
68988478,female
2082714,female
2547065,female
3168452,female
7138519,female
1750997,female
50485557,female
46606976,female
145773061,female
47672213,female
1683260,female
1684368,female
1703205,female
9437877,female
1398832206,female
1688880,female
1735228,female
72409905,female
2855839,female
3277776,female
2915293,female
4234856,female
143746261,female
1779977,female
3228199,female
2269058,female
2134204,female
49581246,female
2501805,female
143767477,female
2188694,female
1828651,female
2569874,female
2409593,female
1733002,female
144963510,female
119047404,female
145845388,female
38872403,female
1807221,female
1961463,female
50595556,female
2055086,female
1739855,female
145944286,female
32769565,female
35057675,female
35113125,female
2274405,female
1722064,female
47801637,female
1711175,female
2262405,female
144097227,female
2596844,female
1774704,female
39410168,female
38243764,female
145095845,female
144343710,female
3307154,female
1695024,female
2086809,female
1684581,female
71477946,female
73640471,female
2573671,female
1765611,female
3259233,female
48374782,female
2303106,female
3330660,female
1781828,female
2754699,female
2980937,female
2819984,female
1963357,female
33490247,female
2681380,female
3119385,female
9275266,female
2498578,female
1877308,female
1741232,female
2844527,female
144946385,female
143602291,female
153800724,female
2326144,female
3280929,female
2581335,female
37238599,female
2914774,female
2519165,female
1687896,female
40351519,female
40351519,female
2091604,female
3271903,female
1694370,female
27208704,female
47204692,female
1981387,female
2568598,female
2426644,female
143612982,female
2673209,female
153041193,female
3273043,female
1696196,female
1746051,female
7000429,female
2075047,female
2695482,female
1803475,female
2084523,female
3130116,female
51164368,female
1766812,female
2759750,female
3107528,female
144317401,female
145747556,female
38348111,female
66360652,female
47647970,female
144697149,female
52285585,female
145277718,female
39340971,female
2788485,female
2841347,female
2515824,female
1692349,female
1381886855,female
33444423,female
144291242,female
49006354,female
1767761,female
12899756,female
71833121,female
2152010,female
40583322,female
6685136,female
120530165,female
2745259,female
143612820,female
1722205,female
31247765,female
21421994,female
3942955,female
1406379647,female
145789528,female
144596434,female
145870092,female
33027790,female
1726608,female
3337781,female
48327808,female
2412486,female
2225544,female
46810815,female
144337513,female
1948591,female
3078686,female
143786074,female
1680847,female
24435578,female
1899862,female
1737616,female
52092257,female
2953357,female
1761279,female
1705795,female
2210578,female
1680972,female
144580740,female
145110018,female
145110018,female
66912465,female
145543310,female
143803202,female
2918893,female
50260772,female
2609585,female
31710415,female
3190461,female
1768063,female
39883601,female
2886092,female
1791253,female
3141600,female
1785978,female
47147513,female
3104331,female
2674896,female
47817991,female
47390611,female
1409481240,female
34594072,female
2582300,female
3227232,female
34246151,female
71302173,female
2564657,female
40191136,female
144515956,female
1933730,female
49428559,female
1401965957,female
1683142,female
50700059,female
4060624,female
1401965957,female
35093003,female
2430707,female
36055561,female
2092368,female
144503613,female
2911813,female
6382391,female
2928295,female
1679913,female
144398813,female
152755715,female
2924113,female
145128704,female
2706929,female
1956361,female
2494988,female
2533317,female
21846728,female
1398541310,female
37835932,female
2266590,female
2566542,female
2286835,female
2329333,female
67001455,female
6862008,female
2225413,female
2304410,female
2466962,female
1397394267,female
48051907,female
1897788,female
145268980,female
30311727,female
3015624,female
1716626,female
144689155,female
143733406,female
1405761319,female
1389981132,female
1795861,female
2920366,female
48392911,female
1711701,female
145025357,female
144314009,female
145273965,female
69546825,female
2073259,female
144297190,female
1795589,female
2439266,female
47055057,female
48741614,female
2397054,female
1713664,female
1911024,female
1724962,female
51430812,female
9432480,female
1403170641,female
2462253,female
37880573,female
6547490,female
153403454,female
144231834,female
144032719,female
48503973,female
145134886,female
1403039632,female
145322379,female
40611358,female
144358532,female
144047501,female
123781096,female
2485749,female
2619336,female
47602752,female
2406799,female
144542337,female
1765092,female
153380954,female
2199717,female
1726662,female
1807086,female
3239701,female
3940898,female
37501864,female
40622906,female
1403513692,female
1402986057,female
1774548,female
2966688,female
3120462,female
1774548,female
47746926,female
51416480,female
1690375,female
2649791,female
144645178,female
1766093,female
46668046,female
145762466,female
47058844,female
10726525,female
47198673,female
3055754,female
1811500,female
39936732,female
145287613,female
38374250,female
2515930,female
144368601,female
2163613,female
2920810,female
2859256,female
40416520,female
97513365,female
30620279,female
96983586,female
50220032,female
2838474,female
6661420,female
1389981132,female
30339616,female
1401640204,female
1406118031,female
2364585,female
1754741,female
2056095,female
4006636,female
1888910,female
1754638,female
1761279,female
1398801378,female
49099550,female
145455747,female
2075868,female
5691205,female
48973538,female
47083111,female
3131683,female
2297701,female
1752983,female
1722048,female
35705254,female
1996016,female
2362445,female
3002980,female
46432509,female
39650762,female
2548050,female
1726246,female
34969888,female
1798799,female
31795648,female
153666144,female
2411799,female
144917053,female
2500077,female
145122221,female
3323020,female
2796888,female
2922160,female
1742262,female
34576525,female
1792305,female
2234302,female
1726575,female
2146514,female
145197825,female
40037459,female
32263978,female
1678972,female
144379261,female
40122813,female
2754209,female
3134029,female
1804668,female
144991545,female
1791376,female
46174575,female
2580843,female
2054926,female
1682002,female
3228317,female
2941572,female
1731860,female
1781828,female
37442266,female
1966128,female
145047590,female
1750381,female
1711701,female
3110385,female
1397933285,female
2516528,female
2968184,female
50756869,female
2694442,female
90236854,female
87479728,female
3615906,female
34283870,female
49375710,female
50114613,female
144188721,female
2709357,female
145428247,female
49765814,female
145213688,female
145939693,female
38724470,female
2103921,female
90459215,female
31451042,female
118944367,female
40413768,female
2607675,female
144963510,female
1950395,female
3105432,female
72270297,female
48395540,female
1837185,female
1748878,female
47763718,female
1695555,female
1398781979,female
46846090,female
1708715,female
2222599,female
1711826,female
48395540,female
145260024,female
1404968468,female
3086404,female
51243976,female
1933403,female
2000850,female
144707373,female
1740693,female
144923889,female
1880724,female
47878132,female
1737204,female
2121662,female
2979820,female
2383035,female
144743779,female
35096370,female
39960184,female
3022604,female
2099007,female
2566156,female
49855298,female
34647273,female
1409191033,female
1740809,female
70189420,female
144209306,female
2832604,female
46559746,female
144124986,female
31469298,female
49743071,female
35142795,female
48133360,female
2631417,female
1695555,female
9414124,female
3222101,female
144693103,female
2717478,female
51023969,female
1804966,female
39259479,female
2218897,female
3024857,female
1695555,female
46757119,female
49048618,female
1774944,female
2337003,female
36758902,female
1891372,female
1403669458,female
48703831,female
2707973,female
2465989,female
46695294,female
1401783456,female
49352990,female
3376641,female
1403287066,female
152382067,female
1806906,female
38424095,female
1717610,female
3174353,female
2000080,female
40149354,female
1745615,female
3042033,female
2014937,female
1736546,female
50716567,female
1398587257,female
1400165640,female
1396985901,female
2637161,female
145321235,female
3219673,female
36990335,female
9373518,female
2711948,female
2240919,female
40633718,female
1752983,female
1722048,female
48703831,female
50230328,female
1788563,female
1702225,female
1402108726,female
2230006,female
1804966,female
32279764,female
1952327,female
2475417,female
2817532,female
1836885,female
1729344,female
2458527,female
37737146,female
2272867,female
3482872,female
2407572,female
3333473,female
31469298,female
1405306535,female
40023609,female
3413783,female
1699411,female
1772793,female
13401702,female
1403996189,female
2711948,female
50685486,female
1402341088,female
3338419,female
2140838,female
4671599,female
4373221,female
145795454,female
1746034,female
2745001,female
49437180,female
1730181,female
1823155,female
1699411,female
1869518,female
2661635,female
1736546,female
2433945,female
82660012,female
35959897,female
39400069,female
8200631,female
144912447,female
1715946,female
1911813,female
39446127,female
2940949,female
144806249,female
1703084,female
40597650,female
2563117,female
145134886,female
7691720,female
35248610,female
1730104,female
49012211,female
1733522,female
47505369,female
3055754,female
1737606,female
36059872,female
2604935,female
2321708,female
2808327,female
40190777,female
1950690,female
7591150,female
1695138,female
3198238,female
1691444,female
2924291,female
3155389,female
52149039,female
144358052,female
143873972,female
144861186,female
145643481,female
31683603,female
2440800,female
2671607,female
2012513,female
18198088,female
35834550,female
1708269,female
30501950,female
32696548,female
1813735,female
143657961,female
50381541,female
144565038,female
2449352,female
1847070,female
3202888,female
145755155,female
47681623,female
4133139,female
40652172,female
3003529,female
1736546,female
1736067,female
2144272,female
1398541310,female
2899841,female
39315784,female
2804453,female
1719389,female
34772141,female
1794075,female
2686056,female
2927032,female
35988982,female
2097465,female
2133988,female
147606494,female
2497642,female
2298633,female
47515221,female
2933860,female
1975307,female
79203396,female
1402388612,female
2044206,female
1403047928,female
1397304416,female
3390953,female
3383949,female
3364512,female
7026213,female
3225829,female
40436752,female
3486204,female
3481569,female
1680583,female
1759899,female
1720806,female
1952988,female
2606710,female
32397842,female
2134520,female
2141863,female
144872643,female
3203980,female
2262822,female
2372439,female
1743330,female
144353151,female
1720465,female
1806906,female
1971108,female
145871670,female
1401163028,female
1744919,female
1754070,female
2327205,female
144921994,female
3334388,female
2005009,female
2746538,female
3188381,female
3056535,female
1806906,female
1996659,female
2653729,female
1781666,female
108071752,female
144309046,female
145716724,female
3206748,female
1397324826,female
2864621,female
48672517,female
71679903,female
3076915,female
1977153,female
3076915,female
3075437,female
145277911,female
145953637,female
2852862,female
144123084,female
3198185,female
1705197,female
1763452,female
3251712,female
48392911,female
1680972,female
70041909,female
1906240,female
1786213,female
145945427,female
3174502,female
2264026,female
1716962,female
46973662,female
3064303,female
1745797,female
46555127,female
2270434,female
145630506,female
1733687,female
33559727,female
15499608,female
2612719,female
70823696,female
1717045,female
2425974,female
11151112,female
1697366,female
1695873,female
3086404,female
1771108,female
8256323,female
72227547,female
69885611,female
15187754,female
1405694218,female
144230305,female
2786475,female
50416821,female
18198088,female
2765755,female
1704365,female
9146123,female
3587277,female
9431671,female
2480901,female
46340159,female
1398348342,female
46577324,female
2543416,female
2994688,female
1707168,female
50983822,female
70065478,female
69985414,female
52426777,female
40769973,female
119488338,female
50599713,female
3190461,female
1768063,female
1877467,female
2594317,female
145310718,female
39883601,female
145957514,female
4412977,female
2067012,female
2306509,female
1709575,female
2748868,female
39544660,female
1758693,female
1807231,female
1800531,female
2421970,female
46719536,female
2395787,female
2234161,female
1699905,female
26969854,female
50324306,female
70361350,female
3288315,female
66393384,female
49982610,female
80269427,female
1998305,female
2652186,female
1398396490,female
1413522026,female
34569448,female
1402299471,female
48701895,female
2370513,female
47418034,female
4686418,female
29798185,female
1831844,female
2502921,female
69858314,female
9370674,female
87743084,female
49437152,female
2111089,female
21069025,female
3097546,female
39763420,female
2496416,female
2775824,female
1732512,female
2749676,female
36719661,female
36419651,female
2015202,female
2176651,female
2168834,female
46982067,female
145508125,female
144605164,female
34554263,female
21235261,female
40131242,female
35145979,female
3562005,female
2990146,female
2986171,female
94853695,female
1824280,female
2615750,female
1714052,female
3221101,female
2460893,female
50216171,female
1721639,female
98404356,female
34772141,female
47315959,female
3211854,female
144623983,female
2268552,female
145540693,female
34846172,female
36203548,female
31082431,female
1711701,female
2223086,female
3730049,female
2445017,female
49692658,female
36343702,female
3051722,female
2890201,female
2392158,female
120237043,female
1399146692,female
2953715,female
10415315,female
50692181,female
3314131,female
145793910,female
2742364,female
117719601,female
9381389,female
3376593,female
71113933,female
2182463,female
2660009,female
1697970,female
144703333,female
144696968,female
1686096,female
153423953,female
3202999,female
49094835,female
153794193,female
2886626,female
144169854,female
66628415,female
153450524,female
3175598,female
1712530,female
1682475,female
2378969,female
39888810,female
145544298,female
145001661,female
27820949,female
4400394,female
1406464457,female
19143975,female
35801385,female
30723370,female
50682349,female
2402665,female
2583810,female
27073944,female
3454446,female
49259586,female
1705445,female
145738131,female
1775052,female
50626681,female
144147311,female
46856563,female
3163260,female
1778398,female
145851148,female
145757861,female
29905953,female
3111708,female
2619589,female
2728191,female
2852246,female
2296236,female
145784076,female
2524807,female
2106464,female
3276691,female
36387679,female
1968675,female
39544055,female
9482530,female
69410612,female
1780101,female
35196371,female
153561069,female
3876473,female
1884082,female
2107519,female
144340605,female
3630976,female
16317107,female
2904716,female
1797021,female
2016203,female
2898260,female
1752816,female
30485830,female
143970022,female
1895666,female
2143910,female
2246601,female
2208660,female
2703570,female
2463383,female
1913277,female
1714777,female
50448937,female
1814887,female
49354339,female
49197613,female
69893714,female
144993561,female
1397672595,female
120076893,female
1432641138,female
114185812,female
2515824,female
1996016,female
1692349,female
1722137,female
144749025,female
32371947,female
1403930674,female
1742183,female
1762724,female
2790506,female
1398613542,female
152729125,female
145560304,female
145970940,female
3488436,female
28902577,female
2498164,female
1808735,female
1397958221,female
1750381,female
1739783,female
2338942,female
72819851,female
73409967,female
69874594,female
112826478,female
2490219,female
113590350,female
72804921,female
71643326,female
1711986,female
1732366,female
34589978,female
1757501,female
1405286268,female
3022909,female
34566285,female
9269145,female
49567775,female
144629034,female
2952148,female
32799613,female
2767851,female
9279967,female
34675163,female
39830998,female
1409197420,female
2799357,female
49683437,female
3045000,female
3784393,female
145962632,female
145217039,female
38490357,female
1804831,female
2978138,female
145630880,female
39203178,female
144643621,female
2579702,female
2575014,female
3337496,female
145585242,female
1743774,female
1804146,female
1698631,female
2130181,female
1787482,female
50376881,female
143899796,female
144348943,female
67279127,female
51994254,female
34564158,female
50525056,female
30535601,female
48937929,female
1399207646,female
3057667,female
144425855,female
1768624,female
3394836,female
2065478,female
145945543,female
145562686,female
1409188509,female
143760271,female
145562686,female
116951349,female
90201568,female
28974301,female
1878556,female
27286124,female
3123241,female
2036039,female
31491920,female
115055637,female
144233690,female
2477257,female
2792605,female
3001250,female
144343011,female
2467060,female
49737132,female
34652069,female
23070586,female
2095021,female
1401640334,female
69576310,female
51216858,female
32873636,female
38517835,female
2349719,female
2455284,female
3260142,female
145770271,female
49487090,female
2077125,female
7779372,female
1411150211,female
1445863723,female
1399071890,female
40645901,female
11222057,female
1842236,female
1800426,female
2090797,female
3324947,female
40312312,female
48720555,female
153746451,female
31461854,female
1691165,female
21522372,female
4767075,female
32198478,female
145062877,female
2471857,female
1969275,female
145912604,female
39114563,female
2894477,female
2222521,female
143612303,female
97362676,female
1746116,female
3109226,female
2507045,female
2102851,female
16606106,female
15616605,female
46660076,female
1405497833,female
51036717,female
2714845,female
1782418,female
39704985,female
47329177,female
2568106,female
34669589,female
145509470,female
39894513,female
2466903,female
1723381,female
3063149,female
3175956,female
1967368,female
144156267,female
152824014,female
1398604506,female
39464761,female
2973008,female
143785369,female
2059938,female
3280645,female
1402884219,female
30450982,female
2594021,female
8527039,female
145133658,female
40035765,female
1753607,female
82673673,female
31571540,female
46572578,female
144595481,female
119418669,female
2772743,female
1757574,female
1399927417,female
1982279,female
2602397,female
143838359,female
3249230,female
152170086,female
80453575,female
38658764,female
66410115,female
8086968,female
52487573,female
2362858,female
1767503,female
67172813,female
67334205,female
1403636294,female
2229046,female
5171756,female
12312392,female
1403783200,female
2005220,female
2285259,female
144506745,female
38644402,female
144625195,female
1406482470,female
1833707,female
2118697,female
143716853,female
152838227,female
3049120,female
38115485,female
38115485,female
51399187,female
40307381,female
1814918,female
1403655208,female
2764393,female
1807225,female
143926628,female
1414620173,female
37617381,female
3434674,female
2265352,female
1398849811,female
118054648,female
33330713,female
144810596,female
2456073,female
2931448,female
2786163,female
1812499,female
52458744,female
1805999,female
47719392,female
49375594,female
2565749,female
1381389231,female
108139021,female
2118511,female
1403813780,female
1403353367,female
50253326,female
1724799,female
32464892,female
3131165,female
1724361,female
143819633,female
49219597,female
47505284,female
50166864,female
1388370854,female
15158018,female
1693405,female
153223533,female
2961196,female
1735976,female
1713004,female
145412643,female
3382660,female
30067632,female
3480888,female
31618824,female
2669965,female
50023381,female
3261696,female
2949204,female
3124875,female
40296885,female
2493097,female
9340658,female
1901634,female
50523240,female
144794379,female
5259962,female
1705830,female
1757606,female
49680701,female
6556259,female
6669673,female
36576519,female
2079988,female
2327955,female
3183810,female
3289054,female
1717413,female
3288964,female
1728839,female
1692093,female
31578996,female
3157082,female
2867998,female
1413991302,female
9443845,female
2351301,female
145266149,female
2562284,female
2307593,female
2526256,female
1986642,female
1746981,female
1797718,female
47681623,female
144810596,female
2000709,female
1745797,female
143905674,female
152330699,female
2622975,female
9113783,female
3169062,female
3191506,female
29794331,female
35011920,female
1725306,female
1991548,female
1823019,female
1401341430,female
145648484,female
2407614,female
1937402,female
31014918,female
2621881,female
40414175,female
2492483,female
1717095,female
1398867482,female
2562901,female
3075633,female
2661017,female
1713767,female
143710971,female
30304715,female
3313228,female
2896002,female
145340580,female
37301838,female
144229902,female
1712592,female
145160239,female
3156020,female
1729969,female
103224374,female
30667477,female
2167113,female
1788309,female
2163033,female
121212108,female
2426970,female
1780451,female
1706211,female
2083243,female
9384773,female
3162501,female
40174205,female
12940519,female
48261966,female
2641037,female
1680372,female
1999917,female
37195281,female
2528606,female
2608909,female
2638301,female
144729148,female
1957326,female
1693894,female
2217699,female
144356653,female
2126217,female
1730987,female
1825271,female
3002247,female
9389542,female
3043846,female
1401945699,female
145657914,female
144651919,female
2854024,female
1752886,female
1399961122,female
3375224,female
9341294,female
1790567,female
2706449,female
2722896,female
2732941,female
52560646,female
3293575,female
1733840,female
1701090,female
3231901,female
2947701,female
34735450,female
2054073,female
2229363,female
2779475,female
143607715,female
50048916,female
1774704,female
144793401,female
2334892,female
89602516,female
145983572,female
2004049,female
145490881,female
2756081,female
2799712,female
5689289,female
39981401,female
3307289,female
1733268,female
2575363,female
1717859,female
145784076,female
2027121,female
15673646,female
37523105,female
36926599,female
2972477,female
1405525801,female
144891652,female
2002049,female
144236161,female
1398075740,female
1697095,female
1725137,female
145495227,female
2660392,female
2448398,female
1403304408,female
1716241,female
1737696,female
49535594,female
2497882,female
49906170,female
3220297,female
1399354472,female
1746947,female
145136558,female
2067240,female
143811023,female
144443240,female
9087628,female
72558235,female
2034237,female
145832797,female
2916322,female
40608753,female
1924819,female
1723331,female
6213494,female
144654703,female
31469298,female
1404036780,female
2015213,female
145880031,female
14305232,female
1722048,female
1395813836,female
2835371,female
35296687,female
2497447,female
2364315,female
31436445,female
3413413,female
2886725,female
49107775,female
2636687,female
21621747,female
1806346,female
3097068,female
31254677,female
6513544,female
2323096,female
22329855,female
2979077,female
17843411,female
1768624,female
3137952,female
1800120,female
3251841,female
2423482,female
49998719,female
35269065,female
145788725,female
145148360,female
2732602,female
1705720,female
2175019,female
143782269,female
3132171,female
2570608,female
4049272,female
1397397140,female
1398075881,female
3270223,female
49441761,female
1968284,female
49406101,female
2549658,female
145460859,female
1708836,female
1707374,female
144957882,female
1801295,female
1747152,female
1699601,female
1806143,female
29784483,female
1732694,female
1393889347,female
144593454,female
8668278,female
3153720,female
3123845,female
1398890504,female
2850191,female
81474456,female
2845565,female
1701956,female
48949485,female
144601425,female
1390054855,female
2131065,female
82220451,female
31464103,female
7625485,female
3122387,female
1741744,female
3232957,female
2138836,female
4437934,female
50213552,female
4764303,female
3020069,female
145867520,female
2610749,female
2339639,female
1399240767,female
1398193802,female
2196028,female
145630735,female
1837956,female
3128096,female
1399494389,female
71679903,female
8181014,female
2391316,female
2021879,female
1746863,female
1702730,female
3268439,female
1869263,female
47475129,female
1682102,female
1402663304,female
70146814,female
3153720,female
2723457,female
2102851,female
3119182,female
52504384,female
2983723,female
144997791,female
48590562,female
1399838920,female
1696297,female
144992450,female
46983075,female
1694004,female
1793217,female
1715936,female
47454552,female
51930867,female
1723331,female
2520689,female
20738476,female
2720672,female
1780833,female
1398632135,female
1383990672,female
38549296,female
1717177,female
48091337,female
1792630,female
1806006,female
1689765,female
38662058,female
65932253,female
1751280,female
144783921,female
1700503,female
145848912,female
1708192,female
48478161,female
2262029,female
46388108,female
2504959,female
40368831,female
2572630,female
34692184,female
2523578,female
48113257,female
35115746,female
49494953,female
2435184,female
144990473,female
47698984,female
2416282,female
2437916,female
1402640616,female
1397914802,female
144609107,female
3359630,female
1743610,female
145185515,female
145667870,female
34875276,female
144983898,female
145513294,female
1755605,female
3064739,female
144574609,female
144489614,female
3366810,female
2063937,female
1699033,female
2111884,female
69527574,female
1680989,female
2328508,female
2899231,female
144638138,female
144863554,female
2505889,female
1685694,female
30666518,female
1698833,female
114721067,female
2542095,female
9304079,female
1726662,female
30043605,female
1752048,female
1752751,female
2938133,female
2159730,female
1916656,female
2262583,female
14342564,female
1693757,female
2937566,female
144960867,female
153036805,female
145955248,female
144770101,female
3035555,female
1775804,female
9150361,female
1732871,female
2686547,female
48799175,female
144627155,female
145810617,female
2111060,female
1781360,female
9090788,female
1931083,female
3049833,female
2093632,female
1691231,female
1753655,female
144845198,female
1939860,female
3037496,female
1782083,female
2670461,female
1750381,female
1711701,female
145285558,female
4052100,female
1403447641,female
144452082,female
31687433,female
1804831,female
1905110,female
1734993,female
2597688,female
50508443,female
2595706,female
35216452,female
89140385,female
2834171,female
1692460,female
3069269,female
2558873,female
115094981,female
144711127,female
2001020,female
1804471,female
9912187,female
1680978,female
144753437,female
144050371,female
2547114,female
144356653,female
1746392,female
1398588894,female
1398588902,female
2671221,female
1750009,female
47046745,female
1719776,female
3165444,female
1818658,female
48855233,female
2897701,female
3050292,female
1880214,female
6860565,female
1682418,female
1690341,female
69867416,female
2842028,female
144078281,female
144451975,female
2476111,female
47082484,female
1684475,female
40912733,female
1939433,female
47684617,female
3207378,female
3372921,female
3382577,female
1731465,female
2779190,female
1754991,female
1681134,female
1401934646,female
20412213,female
46238895,female
2086229,female
153506954,female
153160018,female
3123641,female
67135325,female
49291292,female
2739251,female
1757155,female
3123934,female
144781145,female
2221506,female
144943332,female
49198230,female
9319800,female
2087326,female
1850057,female
6913488,female
71544583,female
3323730,female
144738830,female
39653831,female
48813461,female
2470423,female
2468780,female
2397426,female
144390922,female
144871760,female
2597147,female
49757692,female
72651420,female
3217555,female
10146147,female
1403433952,female
51343611,female
47801463,female
2922966,female
1403241829,female
144452082,female
1766423,female
1841633,female
2076437,female
1737974,female
8311993,female
3103022,female
48374782,female
2879999,female
40012384,female
69439122,female
46307842,female
49037241,female
2285031,female
144887535,female
34853178,female
2995061,female
3269691,female
1874989,female
1745615,female
2331974,female
2231479,female
1403804126,female
1702744,female
4365413,female
1720068,female
19234501,female
50143589,female
1399201749,female
46226684,female
38201246,female
51275537,female
3255392,female
2046240,female
1403822212,female
1403047666,female
2060874,female
1403899421,female
1733618,female
3280697,female
38041020,female
144374926,female
2083836,female
46591863,female
1913965,female
2154088,female
1766736,female
39420046,female
21673361,female
3043516,female
2980576,female
10582630,female
1766257,female
38858002,female
1729969,female
144325976,female
9165024,female
3261802,female
1765965,female
2709654,female
34894428,female
3174879,female
144576277,female
1706092,female
1405805341,female
49434675,female
3087147,female
1733687,female
2725789,female
3203769,female
1943116,female
2838317,female
3126550,female
1836161,female
144853753,female
1778947,female
144962016,female
2987476,female
1747152,female
1699601,female
51311668,female
2708234,female
2391956,female
2176970,female
2361564,female
2080267,female
2297701,female
1745050,female
144032792,female
2357626,female
2506479,female
1961893,female
1772886,female
1398698616,female
3246730,female
2703004,female
1918877,female
1781602,female
37660151,female
8973704,female
3081336,female
48106329,female
1403707691,female
3091643,female
40232018,female
38720065,female
40223673,female
1750781,female
1702632,female
144815728,female
1762299,female
50745585,female
2073982,female
31401298,female
37561625,female
2548326,female
35815294,female
1410005646,female
2776382,female
1730685,female
3139997,female
49501847,female
145773061,female
143787429,female
1811123,female
2619554,female
1721064,female
1710837,female
1689989,female
7597651,female
1759709,female
8865907,female
1725930,female
2814602,female
144007942,female
1718611,female
144049352,female
145136021,female
1729969,female
145540437,female
8517491,female
52545076,female
2392961,female
24588422,female
50660189,female
1397292835,female
2026613,female
1890104,female
145037692,female
145335531,female
46550994,female
144276405,female
1841959,female
38426270,female
1771994,female
3329961,female
2566108,female
3259233,female
70218542,female
3387951,female
46499831,female
1730356,female
120854805,female
145096585,female
1930404,female
3389612,female
1680386,female
1398342813,female
1806143,female
1398518947,female
2152741,female
1384031414,female
38457262,female
47817483,female
